sur_pos_AuAu200
1.244452343535790151e+00,1.224450989400727163e+00,-5.135225274887754709e-01,1.459944632490432215e-01,-7.551035027549684031e-01
1.244452343535790151e+00,1.224450989400727163e+00,-5.135225274887754709e-01,1.459944632490432215e-01,-7.551035027549684031e-01
1.244452343535790151e+00,1.224450989400727163e+00,-5.135225274887754709e-01,1.459944632490432215e-01,-7.551035027549684031e-01
1.214812118563870058e+00,1.254444052669688947e+00,-5.551094336214168479e-01,1.298342207895348821e-01,-5.625795050250226303e-01
8.969217465819010471e-01,1.177887102100421801e+00,-6.350624137866316410e-01,1.522576575064724103e-01,-4.396965988861598618e-01
1.104415326636530637e+00,1.288477129079137695e+00,-6.505780395710873965e-01,1.368582538036051954e-01,-4.683139056995989646e-01
1.252852932148065257e+00,1.321599843024302556e+00,-5.370968409373358954e-01,1.429705166692965546e-01,-6.990341699199663639e-01
1.247907142639136602e+00,1.279926729952929110e+00,-4.924946681680505978e-01,1.369474081969413171e-01,-7.953088628431905782e-01
1.247705545133642069e+00,1.292834395032089079e+00,-5.599055993028934086e-01,1.394544550978496222e-01,-7.446007760560560129e-01
1.247705545133642069e+00,1.292834395032089079e+00,-5.599055993028934086e-01,1.394544550978496222e-01,-7.446007760560560129e-01
1.254145786181979583e+00,1.268935139727313866e+00,-4.562746057564361912e-01,1.334507312436493121e-01,-8.235613148826483876e-01
1.336896912816782468e+00,1.400344267549446631e+00,-4.268936673970756823e-01,1.436240177116133721e-01,-7.745055729592716931e-01
1.240481692032026295e+00,1.496112679807231505e+00,-4.922078850842896980e-01,1.270800934363726098e-01,-6.760607478084830202e-01
1.225315594075053305e+00,1.540894577439225754e+00,-4.600233321496350891e-01,1.225743689007849774e-01,-6.336601476648660025e-01
1.286439128184236003e+00,1.706570802738158754e+00,-7.079470102405527321e-02,9.020750019883791437e-02,-7.807441856189041296e-01
1.334814522122053537e+00,1.597679249475425278e+00,-3.711815426325525968e-01,8.944547569673569343e-02,-4.892956072553663605e-01
1.217008415393256548e+00,1.662533896428251001e+00,-4.707694048206965687e-01,6.358038804788261611e-02,-3.378616981931471530e-01
1.309092778052687756e+00,1.600009404805845081e+00,-8.229216299428447901e-01,9.635504800446248463e-02,-3.380962133516397516e-01
1.304068947548465474e+00,1.599348170006397174e+00,-7.955902522519142650e-01,9.501799069674438103e-02,-3.239065026332283992e-01
1.304068947548465474e+00,1.599348170006397174e+00,-7.955902522519142650e-01,9.501799069674438103e-02,-3.239065026332283992e-01
1.225198229941083072e+00,1.487571885850478060e+00,-1.183655417787133457e+00,6.027183003706372555e-02,-1.263289881960156791e-01
1.225198229941083072e+00,1.487571885850478060e+00,-1.183655417787133457e+00,6.027183003706372555e-02,-1.263289881960156791e-01
1.225198229941083072e+00,1.487571885850478060e+00,-1.183655417787133457e+00,6.027183003706372555e-02,-1.263289881960156791e-01
1.225198229941083072e+00,1.487571885850478060e+00,-1.183655417787133457e+00,6.027183003706372555e-02,-1.263289881960156791e-01
1.238032438100201471e+00,1.443573860145076271e+00,-1.064642944206595887e+00,7.706229406065474852e-02,-2.171359396386782770e-01
1.238032438100201471e+00,1.443573860145076271e+00,-1.064642944206595887e+00,7.706229406065474852e-02,-2.171359396386782770e-01
1.238032438100201471e+00,1.443573860145076271e+00,-1.064642944206595887e+00,7.706229406065474852e-02,-2.171359396386782770e-01
1.238032438100201471e+00,1.443573860145076271e+00,-1.064642944206595887e+00,7.706229406065474852e-02,-2.171359396386782770e-01
1.271505484117725349e+00,1.282635913178164166e+00,-7.928389556087301893e-01,8.636229760327780725e-02,-3.157966059935307657e-01
1.271505484117725349e+00,1.282635913178164166e+00,-7.928389556087301893e-01,8.636229760327780725e-02,-3.157966059935307657e-01
1.004645201368768781e+00,1.089557855388219032e+00,-9.810802136825018671e-01,9.429722004534318858e-02,-1.138081972701809885e-01
1.004645201368768781e+00,1.089557855388219032e+00,-9.810802136825018671e-01,9.429722004534318858e-02,-1.138081972701809885e-01
1.004645201368768781e+00,1.089557855388219032e+00,-9.810802136825018671e-01,9.429722004534318858e-02,-1.138081972701809885e-01
1.004645201368768781e+00,1.089557855388219032e+00,-9.810802136825018671e-01,9.429722004534318858e-02,-1.138081972701809885e-01
1.187567808734694808e+00,1.062413512682772732e+00,-8.038600326814002717e-01,9.444289803605385170e-02,-1.428278071046160669e-01
1.187567808734694808e+00,1.062413512682772732e+00,-8.038600326814002717e-01,9.444289803605385170e-02,-1.428278071046160669e-01
1.325127359106975877e+00,1.167117238980306837e+00,-6.052722664481917647e-01,1.042231482893168359e-01,-3.599281145756398903e-01
1.325127359106975877e+00,1.167117238980306837e+00,-6.052722664481917647e-01,1.042231482893168359e-01,-3.599281145756398903e-01
1.330016605280622599e+00,1.172046791132538068e+00,-5.851574420192686699e-01,1.020421492606457953e-01,-3.594042094916534147e-01
1.409342231737729989e+00,1.252026362367148149e+00,-2.588042594981039279e-01,6.665650736267815513e-02,-3.509041058938234259e-01
1.353148755596253583e+00,1.324082840367636571e+00,-3.762299478072956838e-01,8.627616219033730494e-02,-5.401028102027413125e-01
1.353148755596253583e+00,1.324082840367636571e+00,-3.762299478072956838e-01,8.627616219033730494e-02,-5.401028102027413125e-01
1.353148755596253583e+00,1.324082840367636571e+00,-3.762299478072956838e-01,8.627616219033730494e-02,-5.401028102027413125e-01
1.353148755596253583e+00,1.324082840367636571e+00,-3.762299478072956838e-01,8.627616219033730494e-02,-5.401028102027413125e-01
1.353148755596253583e+00,1.324082840367636571e+00,-3.762299478072956838e-01,8.627616219033730494e-02,-5.401028102027413125e-01
1.399429793515057252e+00,1.234561395153968899e+00,-4.214223439165206142e-01,9.797009136719667111e-02,-7.477948317033225045e-01
1.399429793515057252e+00,1.234561395153968899e+00,-4.214223439165206142e-01,9.797009136719667111e-02,-7.477948317033225045e-01
1.399429793515057252e+00,1.234561395153968899e+00,-4.214223439165206142e-01,9.797009136719667111e-02,-7.477948317033225045e-01
1.402589109420293800e+00,1.157844394353800155e+00,-3.999122765912428989e-01,8.439068589762696582e-02,-8.205512552036198226e-01
1.402589109420293800e+00,1.157844394353800155e+00,-3.999122765912428989e-01,8.439068589762696582e-02,-8.205512552036198226e-01
smooth_pos_AuAu200
1.898528560397534815e+00,1.607084819505935736e+00,-6.219117417074503384e-01,1.263190392828203445e-01,-7.220139284557411941e-01
1.898528560397534815e+00,1.607084819505935736e+00,-6.219117417074503384e-01,1.263190392828203445e-01,-7.220139284557411941e-01
1.778379690576583405e+00,1.471498345673106556e+00,-7.967679900754283118e-01,1.901243494226164121e-01,-3.720932008429918003e-01
1.828095028961197688e+00,1.534541243854085968e+00,-6.244890342512796622e-01,1.682605613996399074e-01,-4.288799273396733391e-01
1.700270684228290197e+00,1.585810790037926798e+00,-7.203971206754220535e-01,1.785506526598738541e-01,-3.644055141697695732e-01
1.806256447673097343e+00,1.539591082764450336e+00,-7.108535340028159233e-01,1.680270450402238103e-01,-3.608173693131767612e-01
1.721255918104538596e+00,1.515199064487177560e+00,-7.202368082172246888e-01,1.576950849133330612e-01,-3.302958770393846777e-01
1.610504785256253957e+00,1.522436516384175542e+00,-7.608529407886932550e-01,1.603719192876536248e-01,-2.597153526759868880e-01
1.657326932585656554e+00,1.533829565610620005e+00,-7.427066506321255979e-01,1.586123130290409966e-01,-2.861032472625096301e-01
1.657326932585656554e+00,1.533829565610620005e+00,-7.427066506321255979e-01,1.586123130290409966e-01,-2.861032472625096301e-01
1.657326932585656554e+00,1.533829565610620005e+00,-7.427066506321255979e-01,1.586123130290409966e-01,-2.861032472625096301e-01
1.657326932585656554e+00,1.533829565610620005e+00,-7.427066506321255979e-01,1.586123130290409966e-01,-2.861032472625096301e-01
1.657326932585656554e+00,1.533829565610620005e+00,-7.427066506321255979e-01,1.586123130290409966e-01,-2.861032472625096301e-01
1.676253715498972063e+00,1.522500032256690616e+00,-7.511147502822281830e-01,1.660034742994141166e-01,-2.694760528427244672e-01
1.676253715498972063e+00,1.522500032256690616e+00,-7.511147502822281830e-01,1.660034742994141166e-01,-2.694760528427244672e-01
1.958910562790119325e+00,1.502061625642276299e+00,-6.836327014605357855e-01,1.449534622068308354e-01,-4.532117293814890147e-01
1.958910562790119325e+00,1.502061625642276299e+00,-6.836327014605357855e-01,1.449534622068308354e-01,-4.532117293814890147e-01
1.958910562790119325e+00,1.502061625642276299e+00,-6.836327014605357855e-01,1.449534622068308354e-01,-4.532117293814890147e-01
1.958456696125580709e+00,1.504791924077292897e+00,-7.046689359017276333e-01,1.464147566201855766e-01,-4.387710924805815482e-01
1.958456696125580709e+00,1.504791924077292897e+00,-7.046689359017276333e-01,1.464147566201855766e-01,-4.387710924805815482e-01
2.076874143188992328e+00,1.536947463838452155e+00,-1.017064541695184676e+00,1.483585880940576363e-01,-2.852349646333220967e-01
2.076874143188992328e+00,1.536947463838452155e+00,-1.017064541695184676e+00,1.483585880940576363e-01,-2.852349646333220967e-01
2.076874143188992328e+00,1.536947463838452155e+00,-1.017064541695184676e+00,1.483585880940576363e-01,-2.852349646333220967e-01
2.076874143188992328e+00,1.536947463838452155e+00,-1.017064541695184676e+00,1.483585880940576363e-01,-2.852349646333220967e-01
2.142447600655455808e+00,1.551541401898636652e+00,-9.612044372103486500e-01,1.401540963081052138e-01,-3.873932151216913367e-01
2.142447600655455808e+00,1.551541401898636652e+00,-9.612044372103486500e-01,1.401540963081052138e-01,-3.873932151216913367e-01
2.142447600655455808e+00,1.551541401898636652e+00,-9.612044372103486500e-01,1.401540963081052138e-01,-3.873932151216913367e-01
2.396254187828143589e+00,1.604978276710482765e+00,-9.978046699248087625e-01,1.485935539912665859e-01,-4.328601384169123989e-01
2.396254187828143589e+00,1.604978276710482765e+00,-9.978046699248087625e-01,1.485935539912665859e-01,-4.328601384169123989e-01
2.396254187828143589e+00,1.604978276710482765e+00,-9.978046699248087625e-01,1.485935539912665859e-01,-4.328601384169123989e-01
2.396254187828143589e+00,1.604978276710482765e+00,-9.978046699248087625e-01,1.485935539912665859e-01,-4.328601384169123989e-01
2.396254187828143589e+00,1.604978276710482765e+00,-9.978046699248087625e-01,1.485935539912665859e-01,-4.328601384169123989e-01
2.378712522491961856e+00,1.614720852536517537e+00,-1.038678225592245319e+00,1.497140258531800827e-01,-3.897656834983760366e-01
2.378712522491961856e+00,1.614720852536517537e+00,-1.038678225592245319e+00,1.497140258531800827e-01,-3.897656834983760366e-01
2.378712522491961856e+00,1.614720852536517537e+00,-1.038678225592245319e+00,1.497140258531800827e-01,-3.897656834983760366e-01
2.378712522491961856e+00,1.614720852536517537e+00,-1.038678225592245319e+00,1.497140258531800827e-01,-3.897656834983760366e-01
2.139999909181715232e+00,1.503675342784182245e+00,-7.484302163434415345e-01,1.438428303281855947e-01,-5.218073203531155002e-01
2.139999909181715232e+00,1.503675342784182245e+00,-7.484302163434415345e-01,1.438428303281855947e-01,-5.218073203531155002e-01
2.164163586432525932e+00,1.508430098494730309e+00,-7.618926263722459735e-01,1.432281326572817370e-01,-5.225689444202550327e-01
2.556207424552096708e+00,1.585573683005306656e+00,-9.803136408250378020e-01,1.332549637689980915e-01,-5.349259221842916912e-01
2.329122901490907616e+00,1.506323763904758417e+00,-8.284128874157977718e-01,1.277566138131095430e-01,-7.001393724825938358e-01
2.329122901490907616e+00,1.506323763904758417e+00,-8.284128874157977718e-01,1.277566138131095430e-01,-7.001393724825938358e-01
2.329122901490907616e+00,1.506323763904758417e+00,-8.284128874157977718e-01,1.277566138131095430e-01,-7.001393724825938358e-01
2.577239125935594011e+00,1.555408374504044788e+00,-1.051999947499848487e+00,1.296183201273798935e-01,-7.705903923445505121e-01
2.577239125935594011e+00,1.555408374504044788e+00,-1.051999947499848487e+00,1.296183201273798935e-01,-7.705903923445505121e-01
2.255853821292177042e+00,1.547441869668349845e+00,-9.500112743478050792e-01,1.095244816513567254e-01,-5.754518502719438988e-01
2.255853821292177042e+00,1.547441869668349845e+00,-9.500112743478050792e-01,1.095244816513567254e-01,-5.754518502719438988e-01
2.255853821292177042e+00,1.547441869668349845e+00,-9.500112743478050792e-01,1.095244816513567254e-01,-5.754518502719438988e-01
2.254697238896912648e+00,1.552962970736167403e+00,-1.054230814362969948e+00,1.220885776055106453e-01,-4.037168400139827806e-01
2.254697238896912648e+00,1.552962970736167403e+00,-1.054230814362969948e+00,1.220885776055106453e-01,-4.037168400139827806e-01
sur_pos_PbPb2760
1.531999898559142093e+00,1.543669823619326475e+00,-3.829885501515599144e-01,1.363638329653082959e-01,-4.107303895794707782e-01
1.531999898559142093e+00,1.543669823619326475e+00,-3.829885501515599144e-01,1.363638329653082959e-01,-4.107303895794707782e-01
1.531999898559142093e+00,1.543669823619326475e+00,-3.829885501515599144e-01,1.363638329653082959e-01,-4.107303895794707782e-01
1.524024570294607583e+00,1.376836370486844263e+00,-5.009182985967484125e-01,1.212072867903179196e-01,-3.815013952541087550e-01
1.509910685464251667e+00,1.410213739006229483e+00,-4.583039378996682789e-01,1.241844604352633080e-01,-2.644568660357430323e-01
1.556819635253104517e+00,1.363309370590991110e+00,-6.005080987458253361e-01,1.164415307891372986e-01,-2.681728584957362438e-01
1.556819635253104517e+00,1.363309370590991110e+00,-6.005080987458253361e-01,1.164415307891372986e-01,-2.681728584957362438e-01
1.587668095110729594e+00,1.429741000793482986e+00,-6.740389023874429064e-01,1.081809562957415372e-01,-2.497353810770511495e-01
1.594454990968442676e+00,1.401856445913374882e+00,-6.455624352311836178e-01,1.084892861276806064e-01,-2.805191130005624811e-01
1.594454990968442676e+00,1.401856445913374882e+00,-6.455624352311836178e-01,1.084892861276806064e-01,-2.805191130005624811e-01
1.613099974949719462e+00,1.442917501912841294e+00,-7.021147074890601303e-01,1.034000008094358158e-01,-2.536057408496517063e-01
1.613099974949719462e+00,1.442917501912841294e+00,-7.021147074890601303e-01,1.034000008094358158e-01,-2.536057408496517063e-01
1.648078722646226790e+00,1.388299871026520416e+00,-7.791709137479361225e-01,9.895352998311268689e-02,-3.614696882130664091e-01
1.677125951083669797e+00,1.424146095971077219e+00,-8.741293345034601980e-01,9.143357205907154395e-02,-3.471226244520503879e-01
1.677125951083669797e+00,1.424146095971077219e+00,-8.741293345034601980e-01,9.143357205907154395e-02,-3.471226244520503879e-01
1.677125951083669797e+00,1.424146095971077219e+00,-8.741293345034601980e-01,9.143357205907154395e-02,-3.471226244520503879e-01
1.657026396138588931e+00,1.379183814070668923e+00,-8.502274997635000942e-01,9.704735004112052810e-02,-4.722263150091836059e-01
1.657026396138588931e+00,1.379183814070668923e+00,-8.502274997635000942e-01,9.704735004112052810e-02,-4.722263150091836059e-01
1.658141586980744542e+00,1.374970757493457096e+00,-8.452574908792661601e-01,9.743990367281851750e-02,-4.747846715421707442e-01
1.658141586980744542e+00,1.374970757493457096e+00,-8.452574908792661601e-01,9.743990367281851750e-02,-4.747846715421707442e-01
1.658141586980744542e+00,1.374970757493457096e+00,-8.452574908792661601e-01,9.743990367281851750e-02,-4.747846715421707442e-01
1.658141586980744542e+00,1.374970757493457096e+00,-8.452574908792661601e-01,9.743990367281851750e-02,-4.747846715421707442e-01
1.658141586980744542e+00,1.374970757493457096e+00,-8.452574908792661601e-01,9.743990367281851750e-02,-4.747846715421707442e-01
1.658141586980744542e+00,1.374970757493457096e+00,-8.452574908792661601e-01,9.743990367281851750e-02,-4.747846715421707442e-01
1.631368453216428538e+00,1.334161911128233236e+00,-7.845293272894011682e-01,1.040614055707492214e-01,-4.470877976688559796e-01
1.631368453216428538e+00,1.334161911128233236e+00,-7.845293272894011682e-01,1.040614055707492214e-01,-4.470877976688559796e-01
1.631368453216428538e+00,1.334161911128233236e+00,-7.845293272894011682e-01,1.040614055707492214e-01,-4.470877976688559796e-01
1.792353278451638499e+00,1.338190206468335752e+00,-6.910839686185568098e-01,6.888862866877384916e-02,-2.549776465485208421e-01
1.792353278451638499e+00,1.338190206468335752e+00,-6.910839686185568098e-01,6.888862866877384916e-02,-2.549776465485208421e-01
1.792353278451638499e+00,1.338190206468335752e+00,-6.910839686185568098e-01,6.888862866877384916e-02,-2.549776465485208421e-01
1.792353278451638499e+00,1.338190206468335752e+00,-6.910839686185568098e-01,6.888862866877384916e-02,-2.549776465485208421e-01
1.792353278451638499e+00,1.338190206468335752e+00,-6.910839686185568098e-01,6.888862866877384916e-02,-2.549776465485208421e-01
1.792353278451638499e+00,1.338190206468335752e+00,-6.910839686185568098e-01,6.888862866877384916e-02,-2.549776465485208421e-01
1.792353278451638499e+00,1.338190206468335752e+00,-6.910839686185568098e-01,6.888862866877384916e-02,-2.549776465485208421e-01
1.700948983025959871e+00,1.354116584825495240e+00,-5.759585274376602948e-01,1.032045709713067250e-01,-4.552124384011660974e-01
1.752088583154179480e+00,1.299640899957465567e+00,-6.231160379534655958e-01,9.560258151810935301e-02,-3.771001650142716821e-01
1.533300398465778480e+00,1.281580251996094377e+00,-7.035965871034937091e-01,1.107567457587152748e-01,-3.326547916362266877e-01
1.533300398465778480e+00,1.281580251996094377e+00,-7.035965871034937091e-01,1.107567457587152748e-01,-3.326547916362266877e-01
1.534971729146281216e+00,1.286570990892861754e+00,-7.202800893748175781e-01,1.111170408098710038e-01,-3.207278297777368392e-01
1.562088251517864457e+00,1.367543287113862416e+00,-9.909617491171066606e-01,1.169626516928684440e-01,-1.272187104672137803e-01
1.498637698809116792e+00,1.310778820435852587e+00,-9.415820246915215241e-01,1.210233539414515280e-01,-1.657306540781046111e-01
1.498637698809116792e+00,1.310778820435852587e+00,-9.415820246915215241e-01,1.210233539414515280e-01,-1.657306540781046111e-01
1.498637698809116792e+00,1.310778820435852587e+00,-9.415820246915215241e-01,1.210233539414515280e-01,-1.657306540781046111e-01
1.498637698809116792e+00,1.310778820435852587e+00,-9.415820246915215241e-01,1.210233539414515280e-01,-1.657306540781046111e-01
1.498637698809116792e+00,1.310778820435852587e+00,-9.415820246915215241e-01,1.210233539414515280e-01,-1.657306540781046111e-01
1.567856567085149866e+00,1.409374578594401184e+00,-8.879297371027841113e-01,1.205979992357567726e-01,-1.801262833560138832e-01
1.567856567085149866e+00,1.409374578594401184e+00,-8.879297371027841113e-01,1.205979992357567726e-01,-1.801262833560138832e-01
1.567856567085149866e+00,1.409374578594401184e+00,-8.879297371027841113e-01,1.205979992357567726e-01,-1.801262833560138832e-01
1.658835979722424581e+00,1.425898726237362801e+00,-7.992347507663467576e-01,1.089888446543987588e-01,-1.253220258797348441e-01
1.658835979722424581e+00,1.425898726237362801e+00,-7.992347507663467576e-01,1.089888446543987588e-01,-1.253220258797348441e-01
smooth_pos_PbPb2760
1.395440998185668136e+00,1.434771184592961824e+00,-9.055221616517208361e-01,1.263531698082659138e-01,-3.177292677159324064e-01
1.395440998185668136e+00,1.434771184592961824e+00,-9.055221616517208361e-01,1.263531698082659138e-01,-3.177292677159324064e-01
1.395440998185668136e+00,1.434771184592961824e+00,-9.055221616517208361e-01,1.263531698082659138e-01,-3.177292677159324064e-01
1.437198528917174034e+00,1.421410977964520983e+00,-8.632042395221298792e-01,1.135933853727379705e-01,-2.596377665556250935e-01
1.328801809993446881e+00,1.397229206245813815e+00,-8.534989385783302573e-01,1.187997096621051241e-01,-2.845136437027850906e-01
1.356636025868507733e+00,1.395152991259346775e+00,-8.212648831734895571e-01,1.214655992259155021e-01,-2.788559170062585579e-01
1.356636025868507733e+00,1.395152991259346775e+00,-8.212648831734895571e-01,1.214655992259155021e-01,-2.788559170062585579e-01
1.313018279533768373e+00,1.381639364919475810e+00,-7.581189229128408869e-01,1.217287914652689790e-01,-2.950644708688286433e-01
1.324076001715513762e+00,1.379069819291663945e+00,-7.413183265790719290e-01,1.230567311872744346e-01,-2.918895852279086434e-01
1.324076001715513762e+00,1.379069819291663945e+00,-7.413183265790719290e-01,1.230567311872744346e-01,-2.918895852279086434e-01
1.288290552444432135e+00,1.369805092125120805e+00,-7.143831807539307022e-01,1.214037406068270569e-01,-2.934530980979203618e-01
1.288290552444432135e+00,1.369805092125120805e+00,-7.143831807539307022e-01,1.214037406068270569e-01,-2.934530980979203618e-01
1.288290552444432135e+00,1.369805092125120805e+00,-7.143831807539307022e-01,1.214037406068270569e-01,-2.934530980979203618e-01
1.246934632265770837e+00,1.365993551824989494e+00,-7.648895124016716895e-01,1.190545949461438435e-01,-2.751738282617106623e-01
1.246934632265770837e+00,1.365993551824989494e+00,-7.648895124016716895e-01,1.190545949461438435e-01,-2.751738282617106623e-01
1.471735621673921690e+00,1.390129946729488308e+00,-8.644565902716296879e-01,1.103736113979764677e-01,-2.297828449655157090e-01
1.373469280024610661e+00,1.365942639949669024e+00,-9.606587381015945226e-01,1.178289897142001108e-01,-2.479624017669975200e-01
1.373469280024610661e+00,1.365942639949669024e+00,-9.606587381015945226e-01,1.178289897142001108e-01,-2.479624017669975200e-01
1.377824387462197375e+00,1.360973324504096249e+00,-9.590017867359620363e-01,1.173868661412700021e-01,-2.460307630980174687e-01
1.377824387462197375e+00,1.360973324504096249e+00,-9.590017867359620363e-01,1.173868661412700021e-01,-2.460307630980174687e-01
1.377824387462197375e+00,1.360973324504096249e+00,-9.590017867359620363e-01,1.173868661412700021e-01,-2.460307630980174687e-01
1.377824387462197375e+00,1.360973324504096249e+00,-9.590017867359620363e-01,1.173868661412700021e-01,-2.460307630980174687e-01
